3.060,,557640.820,32574.603,-2.750
3.990,,557642.189,32573.177,-3.710
4.390,,557643.469,32571.851,-4.130
4.360,,557644.704,32570.469,-4.070
4.480,,557646.139,32568.966,-4.200
4.570,,557647.441,32567.474,-4.260
4.630,,557648.777,32566.048,-4.340
4.640,,557650.123,32564.622,-4.340
4.700,,557651.370,32563.174,-4.410
4.720,,557652.772,32561.737,-4.420
4.760,,557654.185,32560.245,-4.500
4.750,,557655.465,32558.819,-4.440
4.790,,557656.789,32557.283,-4.490
4.760,,557658.125,32555.780,-4.450
4.800,,557659.493,32554.354,-4.530
4.790,,557660.862,32552.873,-4.530
4.790,,557662.109,32551.436,-4.540
4.730,,557663.266,32550.010,-4.450
4.730,,557664.557,32548.418,-4.440
4.790,,557665.937,32546.860,-4.480
4.920,,557667.383,32545.412,-4.630
4.940,,557668.786,32543.920,-4.640
4.730,,557670.132,32542.417,-4.430
3.520,,557671.468,32540.924,-3.230
2.850,,557672.781,32539.432,-2.560
2.760,,557674.016,32538.051,-2.480
2.750,,557675.374,32536.592,-2.470
2.760,,557676.843,32535.111,-2.450
2.760,,557678.245,32533.740,-2.450
2.720,,557679.513,32532.336,-2.430
2.690,,557680.771,32530.910,-2.400
2.600,,557681.984,32529.463,-2.300
2.730,,557683.297,32527.882,-2.430
2.670,,557684.632,32526.379,-2.370
2.660,,557685.979,32524.953,-2.350
2.610,,557687.214,32523.560,-2.320
2.610,,557688.672,32522.013,-2.290
2.610,,557690.085,32520.510,-2.310
2.690,,557691.432,32519.028,-2.390
2.750,,557692.845,32517.437,-2.450
2.690,,557694.158,32515.934,-2.400
2.730,,557695.472,32514.408,-2.410
2.700,,557696.818,32512.839,-2.440
2.610,,557698.131,32511.291,-2.290
2.600,,557699.400,32509.799,-2.310
2.570,,557700.702,32508.351,-2.290
2.510,,557702.026,32506.848,-2.220
2.440,,557703.417,32505.378,-2.140
2.420,,557704.730,32503.974,-2.130
2.360,,557706.188,32502.471,-2.060
2.320,,557707.646,32501.012,-2.010
2.260,,557709.015,32499.575,-1.940
2.160,,557710.317,32498.160,-1.870
2.070,,557711.652,32496.724,-1.780
1.990,,557712.887,32495.309,-1.700
